destinationAirport,isBasicEconomy,isNonStop,baseFare,seatsRemaining,totalTravelDistance,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,segmentsCabinCode_1
LGA,0,0,226,2,762,373,17,Mid-Day,Night,1,2,coach
LGA,0,0,226,1,1320,387,17,Morning,Mid-Day,1,2,coach
LGA,0,1,254,1,762,132,17,Night,Night,1,1,coach
LGA,0,1,254,3,762,133,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,254,2,762,136,17,Night,Night,1,1,coach
LGA,0,1,273,1,762,130,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,273,1,762,134,17,Night,Night,1,1,coach
LGA,0,1,273,1,762,139,17,Night,Night,1,1,coach
LGA,0,1,292,7,762,136,17,Morning,Mid-Day,1,1,coach
LGA,0,1,292,7,762,136,17,Morning,Mid-Day,1,1,coach
LGA,0,1,292,7,762,136,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,292,7,762,136,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,292,7,762,142,17,Night,Night,1,1,coach
LGA,0,1,292,7,762,142,17,Night,Night,1,1,coach
LGA,0,0,292,1,773,237,17,Night,Night,1,2,coach
LGA,0,0,286,1,976,633,17,Night,Mid-Day,1,2,coach
LGA,0,0,292,4,762,250,17,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,292,6,762,251,17,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,292,2,1320,324,17,Morning,Mid-Day,1,2,coach
LGA,0,1,310,7,762,131,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,310,7,762,132,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,310,9,762,132,17,Night,Night,1,1,coach
LGA,0,1,310,9,762,134,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,310,9,762,134,17,Morning,Mid-Day,1,1,coach
LGA,0,1,310,9,762,134,17,Morning,Mid-Day,1,1,coach
LGA,0,1,310,9,762,135,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,310,9,762,137,17,Mid-Day,Night,1,1,coach
LGA,0,0,329,1,762,249,17,Morning,Mid-Day,1,2,coach
LGA,0,0,329,4,762,300,17,Morning,Mid-Day,1,2,coach
LGA,0,0,356,1,762,267,17,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,356,1,762,322,17,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,351,8,790,550,17,Night,Morning,1,2,coach
LGA,0,1,371,7,762,136,17,Night,Night,1,1,coach
LGA,0,1,371,7,762,136,17,Night,Night,1,1,coach
LGA,0,1,371,6,762,138,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,371,6,762,138,17,Mid-Day,Mid-Day,1,1,coach
LGA,0,0,371,5,773,217,17,Night,Night,1,2,coach
LGA,0,0,397,4,1320,351,17,Night,Night,1,2,coach
LGA,0,0,397,1,1320,365,17,Mid-Day,Night,1,2,coach
LGA,0,0,398,4,762,599,17,Mid-Day,Night,1,2,coach
LGA,0,0,403,4,762,305,17,Mid-Day,Night,1,2,coach
LGA,0,0,426,4,762,234,17,Night,Night,1,2,coach
MIA,1,1,87,9,596,112,17,Night,Morning,1,1,coach
MIA,0,1,89,7,596,108,17,Mid-Day,Mid-Day,1,1,coach
MIA,0,1,89,3,596,112,17,Morning,Morning,1,1,coach
MIA,0,1,89,3,596,117,17,Mid-Day,Mid-Day,1,1,coach
MIA,0,1,89,4,596,120,17,Night,Night,1,1,coach
MIA,0,1,89,7,596,120,17,Night,Night,1,1,coach
MIA,0,1,89,7,596,121,17,Morning,Mid-Day,1,1,coach
MIA,0,1,110,3,596,111,17,Mid-Day,Mid-Day,1,1,coach
MIA,0,1,110,3,596,115,17,Morning,Mid-Day,1,1,coach
MIA,0,1,112,7,596,118,17,Mid-Day,Mid-Day,1,1,coach
MIA,1,1,115,9,596,107,17,Night,Night,1,1,coach
MIA,1,1,115,9,596,108,17,Night,Night,1,1,coach
MIA,1,1,115,9,596,109,17,Mid-Day,Mid-Day,1,1,coach
MIA,1,1,115,9,596,113,17,Mid-Day,Night,1,1,coach
MIA,1,1,115,9,596,114,17,Mid-Day,Mid-Day,1,1,coach
MIA,0,0,227,2,1464,384,17,Mid-Day,Mid-Day,1,2,coach
MIA,0,0,274,4,1464,389,17,Mid-Day,Night,1,2,coach
MIA,0,0,320,1,1866,365,17,Mid-Day,Night,1,2,coach
MIA,0,0,371,3,1649,407,17,Mid-Day,Night,1,2,coach
MIA,0,0,371,4,1649,496,17,Mid-Day,Night,1,2,coach
MIA,0,0,394,7,1866,375,17,Night,Night,1,2,coach
MIA,0,0,453,8,1649,334,17,Morning,Mid-Day,2,2,coach
MIA,0,0,453,6,1649,351,17,Night,Night,2,2,coach
OAK,0,0,372,9,2477,804,17,Night,Mid-Day,1,3,coach
OAK,0,0,372,5,2477,924,17,Night,Mid-Day,1,3,coach
OAK,0,0,546,4,2851,1075,17,Night,Mid-Day,1,3,coach
OAK,0,0,561,9,2175,441,17,Night,Night,1,2,coach
OAK,0,0,561,9,2175,443,17,Mid-Day,Mid-Day,1,2,coach
OAK,0,0,561,7,2281,496,17,Mid-Day,Night,1,2,coach
OAK,0,0,561,9,2175,555,17,Night,Night,1,2,coach
OAK,0,0,612,2,2850,668,17,Morning,Night,1,2,coach
OAK,0,0,613,4,2175,802,17,Mid-Day,Night,2,3,coach
OAK,0,0,613,3,2393,819,17,Mid-Day,Night,2,3,coach
OAK,0,0,612,7,2850,799,17,Morning,Night,1,2,coach
OAK,0,0,613,2,2175,802,17,Mid-Day,Night,2,3,coach
OAK,0,0,613,4,2393,819,17,Mid-Day,Night,2,3,coach
OAK,0,0,643,5,2733,835,17,Mid-Day,Night,2,3,coach
OAK,0,0,659,1,2683,731,17,Morning,Mid-Day,2,3,coach
OAK,0,0,687,7,2175,613,17,Night,Night,2,3,coach
OAK,0,0,687,3,2683,696,17,Mid-Day,Night,2,3,coach
OAK,0,0,700,4,2885,715,17,Morning,Mid-Day,2,3,coach
OAK,0,0,780,3,2175,630,17,Mid-Day,Night,2,3,coach
OAK,0,0,780,2,2420,864,17,Mid-Day,Night,1,3,coach
OAK,0,0,975,7,2850,568,17,Night,Night,1,2,coach
OAK,0,0,1050,5,2477,637,17,Night,Night,1,3,coach
ORD,0,1,163,7,600,131,17,Morning,Morning,1,1,coach
ORD,0,1,164,7,600,135,17,Night,Night,1,1,coach
ORD,0,1,180,9,600,114,17,Night,Night,1,1,coach
ORD,0,1,208,5,600,130,17,Morning,Morning,1,1,coach
ORD,0,1,217,3,600,115,17,Night,Night,1,1,coach
ORD,0,0,217,3,844,253,17,Mid-Day,Night,1,2,coach
ORD,0,0,217,5,844,272,17,Night,Night,1,2,coach
ORD,0,0,217,3,844,426,17,Mid-Day,Night,1,2,coach
ORD,0,1,236,4,600,120,17,Mid-Day,Mid-Day,1,1,coach
ORD,0,1,236,8,600,120,17,Night,Night,1,1,coach
ORD,0,0,227,1,1135,345,17,Mid-Day,Night,1,2,coach
ORD,0,0,227,7,1482,370,17,Mid-Day,Night,1,2,coach
ORD,0,0,227,1,1135,413,17,Mid-Day,Night,1,2,coach
ORD,0,0,227,7,1482,432,17,Mid-Day,Night,1,2,coach
ORD,0,0,227,7,1482,493,17,Mid-Day,Night,1,2,coach
ORD,0,1,264,9,600,126,17,Mid-Day,Night,1,1,coach
ORD,0,1,264,8,600,126,17,Night,Night,1,1,coach
ORD,0,1,292,3,600,131,17,Night,Night,1,1,coach
ORD,0,0,292,3,820,249,17,Night,Night,1,2,coach
ORD,0,1,310,7,600,120,17,Morning,Mid-Day,1,1,coach
ORD,0,0,310,2,1482,426,17,Morning,Mid-Day,1,2,coach
ORD,0,1,406,5,600,135,17,Mid-Day,Mid-Day,1,1,coach
ORD,0,1,422,9,600,123,17,Mid-Day,Mid-Day,1,1,coach
ORD,0,1,422,7,600,124,17,Mid-Day,Mid-Day,1,1,coach
ORD,0,0,637,3,640,501,17,Mid-Day,Night,3,4,coach
PHL,0,0,245,2,677,379,17,Morning,Mid-Day,1,2,coach
PHL,0,1,301,1,667,125,17,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,301,7,667,125,17,Morning,Mid-Day,1,1,coach
PHL,0,0,301,6,677,299,17,Mid-Day,Mid-Day,1,2,coach
PHL,0,0,301,6,1272,329,17,Morning,Mid-Day,1,2,coach
PHL,0,0,301,4,668,345,17,Mid-Day,Night,1,2,coach
PHL,0,0,301,1,1612,386,17,Night,Morning,1,2,coach
PHL,0,0,311,5,1272,392,17,Night,Morning,1,2,coach
PHL,0,1,329,6,667,118,17,Morning,Mid-Day,1,1,coach
PHL,0,1,413,9,667,116,17,Night,Morning,1,1,coach
PHL,0,1,413,9,667,117,17,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,413,9,667,117,17,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,413,9,667,120,17,Night,Night,1,1,coach
PHL,0,1,413,9,667,122,17,Mid-Day,Night,1,1,coach
PHL,0,1,413,7,667,123,17,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,413,7,667,124,17,Mid-Day,Night,1,1,coach
PHL,0,0,413,4,677,219,17,Night,Night,1,2,coach
PHL,0,0,460,1,1272,322,17,Morning,Mid-Day,1,2,coach
PHL,0,0,456,4,1296,720,17,Night,Mid-Day,1,2,coach
PHL,0,0,491,1,859,436,17,Mid-Day,Night,1,2,coach
PHL,0,0,493,4,1259,591,17,Night,Morning,1,2,coach
PHL,0,0,546,3,1272,424,17,Mid-Day,Night,1,2,premium coach
PHL,0,0,565,2,859,243,17,Night,Night,1,2,coach
PHL,0,0,565,4,859,328,17,Mid-Day,Night,1,2,coach
PHL,0,0,630,4,859,231,17,Mid-Day,Night,1,2,coach
SFO,0,0,314,1,2457,996,17,Night,Morning,1,3,coach
SFO,0,0,345,6,2333,941,17,Night,Morning,1,3,coach
SFO,0,0,381,3,2336,915,17,Night,Morning,1,3,coach
SFO,0,0,386,1,2161,685,17,Mid-Day,Night,1,2,coach
SFO,0,0,386,1,2161,825,17,Mid-Day,Night,1,2,coach
SFO,0,0,396,6,2421,814,17,Night,Mid-Day,1,3,coach
SFO,0,0,413,1,2282,533,17,Night,Night,1,2,coach
SFO,0,0,413,1,2193,545,17,Night,Night,1,2,coach
SFO,0,0,416,7,2447,849,17,Night,Mid-Day,2,2,coach
SFO,0,0,435,5,2161,432,17,Night,Night,1,2,coach
SFO,0,0,435,6,2161,496,17,Night,Night,1,2,coach
SFO,0,0,435,2,2161,550,17,Mid-Day,Night,1,2,coach
SFO,0,0,437,4,2161,608,17,Night,Morning,1,2,coach
SFO,0,0,439,2,2236,674,17,Morning,Mid-Day,1,2,coach
SFO,0,1,459,7,2135,319,17,Night,Night,1,1,coach
SFO,0,0,463,1,3328,794,17,Mid-Day,Night,2,2,coach
SFO,0,0,465,3,2308,721,17,Night,Morning,2,2,coach
SFO,0,0,465,3,2308,841,17,Night,Morning,2,2,coach
SFO,0,0,481,2,2161,424,17,Mid-Day,Night,1,2,coach
SFO,0,0,481,4,3328,918,17,Night,Mid-Day,1,2,coach
SFO,0,0,481,2,3328,999,17,Night,Mid-Day,1,2,coach
SFO,0,0,494,7,2193,423,17,Night,Night,1,2,coach
SFO,0,0,494,2,2193,437,17,Night,Night,1,2,coach
SFO,0,0,494,6,2236,450,17,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,495,7,2236,458,17,Morning,Mid-Day,1,2,coach
SFO,0,0,495,4,2193,601,17,Morning,Mid-Day,1,2,coach
SFO,0,0,499,1,3328,636,17,Mid-Day,Night,2,2,coach
SFO,0,0,500,6,3328,593,17,Night,Night,2,2,coach
SFO,0,0,500,7,3328,695,17,Mid-Day,Night,2,2,coach
SFO,0,0,519,3,2161,548,17,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,522,3,2447,722,17,Mid-Day,Night,2,2,coach
SFO,0,0,551,1,2332,460,17,Morning,Mid-Day,1,2,coach
SFO,0,0,551,3,2447,509,17,Morning,Mid-Day,1,2,coach
SFO,0,0,551,3,2967,537,17,Morning,Mid-Day,1,2,coach
SFO,0,0,583,2,2967,562,17,Morning,Mid-Day,2,2,coach
SFO,0,0,584,3,2161,430,17,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,612,7,2857,514,17,Morning,Mid-Day,1,2,coach
SFO,0,0,612,7,2857,565,17,Morning,Mid-Day,1,2,coach
SFO,0,0,612,7,2857,757,17,Morning,Night,1,2,coach
SFO,0,0,612,7,2857,897,17,Morning,Night,1,2,coach
SFO,0,1,636,7,2135,320,17,Mid-Day,Mid-Day,1,1,coach
SFO,0,0,938,7,2282,551,17,Night,Night,1,2,coach
BOS,0,0,120,1,947,417,17,Mid-Day,Night,1,2,coach
BOS,0,0,161,3,956,252,17,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,161,3,956,332,17,Morning,Mid-Day,1,2,coach
BOS,0,0,161,7,947,269,17,Mid-Day,Night,1,2,coach
BOS,0,0,161,2,947,271,17,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,161,2,947,282,17,Mid-Day,Night,1,2,coach
BOS,0,0,161,3,947,286,17,Morning,Mid-Day,1,2,coach
BOS,0,0,161,3,947,302,17,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,161,5,947,329,17,Morning,Mid-Day,1,2,coach
BOS,0,0,161,7,947,334,17,Mid-Day,Night,1,2,coach
BOS,0,0,161,2,947,377,17,Mid-Day,Night,1,2,coach
BOS,0,0,161,9,947,406,17,Morning,Mid-Day,1,2,coach
BOS,0,0,161,3,947,429,17,Mid-Day,Night,1,2,coach
BOS,0,0,161,2,947,442,17,Mid-Day,Night,1,2,coach
BOS,0,0,177,2,947,286,17,Night,Morning,1,2,coach
BOS,0,0,177,5,947,293,17,Mid-Day,Mid-Day,1,2,coach
BOS,1,0,174,9,947,661,17,Night,Mid-Day,1,2,coach
BOS,1,0,184,9,1118,525,17,Night,Morning,1,2,coach
BOS,0,0,202,4,956,257,17,Night,Night,1,2,coach
BOS,0,0,202,1,956,323,17,Mid-Day,Night,1,2,coach
BOS,0,0,225,7,947,674,17,Night,Morning,1,2,coach
BOS,0,0,249,1,947,557,17,Morning,Mid-Day,1,2,coach
BOS,0,0,258,9,947,267,17,Mid-Day,Night,1,2,coach
BOS,0,0,258,5,947,272,17,Mid-Day,Night,1,2,coach
BOS,0,0,258,2,947,324,17,Mid-Day,Night,1,2,coach
BOS,0,0,258,2,1462,345,17,Mid-Day,Night,1,2,coach
BOS,0,0,258,9,947,453,17,Mid-Day,Night,1,2,coach
BOS,0,1,282,1,947,152,17,Night,Night,1,1,coach
BOS,0,0,277,2,947,495,17,Morning,Mid-Day,1,2,coach
BOS,0,1,338,4,947,155,17,Night,Night,1,1,coach
BOS,0,1,357,4,947,153,17,Mid-Day,Night,1,1,coach
BOS,0,1,357,1,947,154,17,Mid-Day,Mid-Day,1,1,coach
BOS,0,0,360,2,947,309,17,Night,Night,1,2,coach
BOS,0,1,431,5,947,149,17,Mid-Day,Mid-Day,1,1,coach
BOS,0,1,431,4,947,150,17,Mid-Day,Mid-Day,1,1,coach
BOS,0,1,431,9,947,150,17,Morning,Mid-Day,1,1,coach
BOS,0,1,431,2,947,152,17,Mid-Day,Night,1,1,coach
BOS,0,0,486,3,947,281,17,Mid-Day,Mid-Day,1,2,coach
CLT,0,0,185,4,1315,492,17,Mid-Day,Night,1,3,coach
CLT,0,0,185,4,1428,495,17,Morning,Mid-Day,1,3,coach
CLT,0,0,185,2,1428,600,17,Morning,Mid-Day,1,3,coach
CLT,0,0,185,3,1315,738,17,Morning,Night,1,3,coach
CLT,0,0,197,1,1248,321,17,Morning,Mid-Day,1,2,coach
CLT,0,0,197,3,1248,396,17,Morning,Mid-Day,1,2,coach
CLT,0,0,197,3,1248,397,17,Morning,Mid-Day,1,2,coach
CLT,0,0,197,5,1248,472,17,Morning,Mid-Day,1,2,coach
CLT,0,0,197,7,1248,633,17,Mid-Day,Night,1,2,coach
CLT,0,0,227,7,1248,350,17,Mid-Day,Night,1,2,coach
CLT,0,0,226,6,1116,605,17,Mid-Day,Night,1,2,coach
CLT,0,0,235,2,1248,492,17,Mid-Day,Night,1,2,coach
CLT,0,0,242,5,1248,325,17,Night,Night,1,2,coach
CLT,0,0,242,1,1248,363,17,Mid-Day,Mid-Day,1,2,coach
CLT,0,0,253,2,1192,609,17,Mid-Day,Night,1,2,coach
CLT,0,0,253,2,1192,652,17,Morning,Night,1,2,coach
CLT,0,0,264,2,1192,364,17,Mid-Day,Night,1,2,coach
CLT,0,0,274,3,868,263,17,Morning,Mid-Day,1,2,coach
CLT,0,0,274,7,868,644,17,Night,Morning,1,2,coach
CLT,0,0,281,7,868,249,17,Mid-Day,Mid-Day,1,2,coach
CLT,0,0,281,7,868,297,17,Mid-Day,Night,1,2,coach
CLT,0,0,281,7,868,359,17,Mid-Day,Night,1,2,coach
CLT,0,0,272,9,1180,770,17,Night,Mid-Day,1,3,coach
CLT,0,0,274,9,1154,591,17,Night,Mid-Day,1,3,coach
CLT,0,0,274,9,1231,760,17,Night,Mid-Day,1,3,coach
CLT,0,0,284,2,868,345,17,Mid-Day,Night,1,2,coach
CLT,0,1,310,7,228,68,17,Night,Night,1,1,coach
CLT,0,1,310,9,228,70,17,Night,Night,1,1,coach
CLT,0,1,310,9,228,71,17,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,310,9,228,71,17,Night,Morning,1,1,coach
CLT,0,1,310,9,228,73,17,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,310,9,228,74,17,Night,Night,1,1,coach
CLT,0,1,310,9,228,74,17,Morning,Mid-Day,1,1,coach
CLT,0,1,310,9,228,77,17,Mid-Day,Night,1,1,coach
CLT,0,1,310,7,228,81,17,Morning,Mid-Day,1,1,coach
CLT,0,1,310,7,228,82,17,Night,Night,1,1,coach
CLT,0,1,310,7,228,86,17,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,310,7,228,86,17,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,310,7,228,90,17,Mid-Day,Mid-Day,1,1,coach
CLT,0,0,308,3,1307,373,17,Mid-Day,Night,1,2,coach
CLT,0,0,308,3,1307,489,17,Mid-Day,Night,1,2,coach
CLT,0,0,310,6,1192,385,17,Mid-Day,Night,1,2,coach
CLT,0,0,332,3,1307,332,17,Mid-Day,Mid-Day,1,2,coach
CLT,0,0,397,6,1307,352,17,Night,Night,1,2,coach
DEN,0,0,87,1,1574,360,17,Morning,Mid-Day,1,2,coach
DEN,0,0,87,2,1574,422,17,Mid-Day,Mid-Day,1,2,coach
DEN,0,0,87,2,1574,499,17,Mid-Day,Mid-Day,1,2,coach
DEN,0,0,87,2,1574,502,17,Morning,Mid-Day,1,2,coach
DEN,1,1,124,9,1207,198,17,Mid-Day,Mid-Day,1,1,coach
DEN,0,0,124,3,1574,337,17,Night,Night,1,2,coach
DEN,0,0,124,4,1574,475,17,Mid-Day,Night,1,2,coach
DEN,0,0,124,2,1375,322,17,Mid-Day,Night,1,2,coach
DEN,0,0,124,2,1375,342,17,Mid-Day,Mid-Day,1,2,coach
DEN,0,0,124,2,1503,361,17,Morning,Mid-Day,1,2,coach
DEN,0,0,124,6,1503,385,17,Night,Night,1,2,coach
DEN,0,0,124,4,1375,445,17,Mid-Day,Night,1,2,coach
DEN,0,1,133,3,1207,201,17,Mid-Day,Mid-Day,1,1,coach
DEN,0,0,155,7,1375,348,17,Night,Night,1,2,coach
DEN,0,1,166,4,1207,208,17,Night,Night,1,1,coach
DEN,0,1,180,2,1207,205,17,Mid-Day,Mid-Day,1,1,coach
DEN,0,1,199,7,1207,197,17,Night,Night,1,1,coach
DEN,0,0,199,3,1503,388,17,Night,Night,1,2,coach
DEN,0,0,199,4,1567,389,17,Night,Night,1,2,coach
DEN,0,0,199,9,2014,390,17,Night,Night,1,2,coach
DEN,0,0,199,9,1503,437,17,Night,Night,1,2,coach
DEN,0,0,199,9,2383,635,17,Mid-Day,Morning,1,2,coach
DEN,0,0,201,1,1574,337,17,Mid-Day,Mid-Day,1,2,coach
DEN,0,1,262,2,1207,194,17,Mid-Day,Mid-Day,1,1,coach
DEN,0,1,262,7,1207,197,17,Night,Night,1,1,coach
DEN,0,1,262,3,1207,197,17,Night,Night,1,1,coach
DEN,0,1,262,3,1207,200,17,Night,Night,1,1,coach
DEN,0,1,310,2,1207,192,17,Mid-Day,Mid-Day,1,1,coach
DEN,0,0,357,4,762,485,17,Morning,Mid-Day,1,2,coach
DFW,1,1,110,9,725,136,17,Night,Night,1,1,coach
DFW,1,1,110,9,725,138,17,Night,Morning,1,1,coach
DFW,1,1,110,9,725,138,17,Morning,Mid-Day,1,1,coach
DFW,1,1,110,9,725,141,17,Night,Night,1,1,coach
DFW,1,1,110,9,725,143,17,Night,Night,1,1,coach
DFW,0,1,110,7,725,143,17,Morning,Morning,1,1,coach
DFW,0,1,146,7,725,149,17,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,146,7,725,151,17,Mid-Day,Mid-Day,1,1,coach
DFW,0,0,146,7,1718,438,17,Mid-Day,Night,1,2,coach
DFW,0,0,146,7,1718,504,17,Mid-Day,Night,1,2,coach
DFW,0,0,146,7,1711,554,17,Mid-Day,Night,1,2,coach
DFW,0,1,174,7,725,150,17,Night,Night,1,1,coach
DFW,0,1,174,7,725,153,17,Night,Night,1,1,coach
DFW,0,1,174,7,725,155,17,Mid-Day,Mid-Day,1,1,coach
DFW,0,0,174,5,1158,283,17,Night,Night,1,2,coach
DFW,0,0,174,3,1158,340,17,Night,Night,1,2,coach
DFW,0,0,174,9,1718,376,17,Morning,Mid-Day,1,2,coach
DFW,0,0,174,3,1711,416,17,Night,Night,1,2,coach
DFW,0,1,199,3,725,135,17,Night,Night,1,1,coach
DFW,0,1,199,4,725,141,17,Mid-Day,Night,1,1,coach
DFW,0,1,245,7,725,133,17,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,245,9,725,136,17,Mid-Day,Night,1,1,coach
DFW,0,1,245,4,725,136,17,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,245,2,725,142,17,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,245,2,725,145,17,Mid-Day,Mid-Day,1,1,coach
DFW,0,0,237,1,924,271,17,Mid-Day,Night,1,2,coach
DFW,0,0,237,1,924,314,17,Morning,Mid-Day,1,2,coach
DFW,0,0,237,1,1399,377,17,Night,Night,1,2,coach
DFW,0,0,237,2,924,408,17,Mid-Day,Night,1,2,coach
DFW,0,0,237,7,924,419,17,Mid-Day,Night,1,2,coach
DFW,0,0,253,4,924,292,17,Mid-Day,Mid-Day,1,2,coach
DFW,0,0,274,2,924,283,17,Night,Night,1,2,coach
DTW,1,0,137,9,1749,379,17,Mid-Day,Night,1,2,coach
DTW,0,0,146,1,733,226,17,Night,Night,1,2,coach
DTW,0,0,146,5,733,232,17,Night,Night,1,2,coach
DTW,0,0,146,7,733,370,17,Mid-Day,Night,1,2,coach
DTW,0,0,146,7,733,407,17,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,146,7,1247,300,17,Mid-Day,Night,1,2,coach
DTW,0,0,146,7,1114,315,17,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,146,7,1247,349,17,Morning,Mid-Day,1,2,coach
DTW,0,0,146,4,932,358,17,Mid-Day,Night,1,2,coach
DTW,0,0,146,1,840,368,17,Mid-Day,Night,1,2,coach
DTW,0,0,146,2,840,368,17,Morning,Mid-Day,1,2,coach
DTW,0,0,146,7,1247,373,17,Mid-Day,Night,1,2,coach
DTW,0,0,146,7,932,393,17,Night,Night,1,2,coach
DTW,0,0,146,7,1247,439,17,Morning,Mid-Day,1,2,coach
DTW,0,0,146,7,1114,443,17,Mid-Day,Night,1,2,coach
DTW,0,0,164,2,1247,313,17,Mid-Day,Night,1,2,coach
DTW,0,0,164,3,1247,397,17,Mid-Day,Night,1,2,coach
DTW,0,0,164,9,1247,403,17,Morning,Mid-Day,1,2,coach
DTW,0,0,164,8,1247,491,17,Mid-Day,Night,1,2,coach
DTW,0,0,174,4,733,245,17,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,174,6,733,269,17,Mid-Day,Night,1,2,coach
DTW,0,0,218,1,932,277,17,Mid-Day,Mid-Day,1,2,coach
DTW,1,0,236,9,1749,514,17,Morning,Mid-Day,1,2,coach
DTW,0,0,255,1,840,350,17,Night,Night,1,2,coach
DTW,0,0,255,6,1247,354,17,Night,Night,1,2,coach
DTW,0,0,281,9,932,505,17,Night,Morning,1,2,coach
DTW,0,0,283,6,1247,525,17,Night,Morning,1,2,coach
DTW,0,0,291,9,1718,761,17,Night,Mid-Day,1,2,coach
DTW,0,0,292,9,982,532,17,Night,Morning,1,2,coach
DTW,0,1,357,9,604,111,17,Night,Morning,1,1,coach
DTW,0,1,357,9,604,112,17,Morning,Mid-Day,1,1,coach
DTW,0,1,357,9,604,114,17,Mid-Day,Mid-Day,1,1,coach
DTW,0,1,357,9,604,114,17,Mid-Day,Mid-Day,1,1,coach
DTW,0,1,357,9,604,114,17,Mid-Day,Night,1,1,coach
DTW,0,1,357,9,604,114,17,Night,Night,1,1,coach
DTW,0,1,357,9,604,114,17,Night,Night,1,1,coach
DTW,0,1,357,9,604,115,17,Mid-Day,Mid-Day,1,1,coach
DTW,0,0,362,1,1402,628,17,Night,Mid-Day,1,2,coach
DTW,0,0,364,9,649,419,17,Night,Morning,1,2,coach
DTW,0,0,416,9,1718,362,17,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,416,9,1718,389,17,Mid-Day,Night,1,2,coach
DTW,0,0,416,9,1718,447,17,Morning,Mid-Day,1,2,coach
DTW,0,0,416,9,1718,454,17,Mid-Day,Night,1,2,coach
DTW,0,0,421,9,1247,326,17,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,426,9,932,243,17,Morning,Mid-Day,1,2,coach
DTW,0,0,426,9,932,281,17,Night,Night,1,2,coach
DTW,0,0,431,9,1247,335,17,Mid-Day,Night,1,2,coach
DTW,0,0,435,9,1247,344,17,Morning,Mid-Day,1,2,coach
DTW,0,0,481,9,649,218,17,Morning,Mid-Day,1,2,coach
DTW,0,0,556,1,1053,485,17,Mid-Day,Night,2,4,coach
DTW,0,0,556,2,1138,550,17,Mid-Day,Night,2,4,coach
DTW,0,0,556,1,1138,685,17,Mid-Day,Night,2,4,coach
DTW,0,0,556,1,1053,685,17,Mid-Day,Night,2,4,coach
DTW,0,0,632,2,1247,308,17,Night,Night,1,2,coach
EWR,1,1,124,9,762,124,17,Night,Morning,1,1,coach
EWR,1,1,129,9,762,130,17,Morning,Mid-Day,1,1,coach
EWR,1,1,129,9,762,133,17,Mid-Day,Night,1,1,coach
EWR,1,1,129,9,762,139,17,Night,Night,1,1,coach
EWR,1,1,129,9,762,148,17,Mid-Day,Night,1,1,coach
EWR,1,0,129,9,762,275,17,Morning,Mid-Day,1,2,coach
EWR,1,1,152,9,762,140,17,Mid-Day,Mid-Day,1,1,coach
EWR,1,1,152,9,762,140,17,Mid-Day,Mid-Day,1,1,coach
EWR,0,0,157,3,773,236,17,Night,Night,1,2,coach
EWR,0,0,157,2,773,238,17,Night,Night,1,2,coach
EWR,0,0,157,7,773,273,17,Mid-Day,Mid-Day,1,2,coach
EWR,0,0,157,7,773,353,17,Morning,Mid-Day,1,2,coach
EWR,0,0,157,6,773,374,17,Mid-Day,Night,1,2,coach
EWR,0,0,157,7,1320,343,17,Night,Night,1,2,coach
EWR,0,0,157,2,1320,381,17,Mid-Day,Night,1,2,coach
EWR,0,0,157,2,1320,410,17,Morning,Mid-Day,1,2,coach
EWR,0,1,175,9,762,121,17,Mid-Day,Mid-Day,1,1,coach
